feature_1,feature_2,feature_3,target
3.014249117985584592e-01,2.008707356916576980e-01,7.742605684324512794e-01,1.203948106191648826e+00
7.125779432472607589e-01,6.349515157609817440e-01,3.872178570792047525e-01,1.185253042714550453e+00
9.090409413142359618e-01,9.695325415350199982e-01,1.736393126254119901e-01,7.830771909508332795e-01
2.230126414118780431e-01,5.256310280003696489e-01,9.125056928224528630e-02,-1.716795378054243315e-01
4.364483988231128153e-01,5.817912647777101487e-01,5.220735711373331034e-01,5.811070687193887752e-01
3.309085830780260640e-01,5.424458060772068269e-01,9.588009542588478151e-01,9.149935829401492082e-01
2.060174042913760495e-01,6.548313583940036375e-01,4.339669415605185154e-02,-5.663689803265467004e-01
6.641640448143493192e-02,5.518282242235850177e-01,1.049391803279494662e-01,-8.173706417174321226e-01
2.234678842685733358e-02,1.715129976480221918e-01,5.648491709995744348e-01,7.279697643972873888e-02
7.033409545189324152e-01,2.024785641413799908e-01,6.682594372081744893e-01,2.182403432700793289e+00
1.824763310992293386e-01,6.134574266312571300e-01,4.119596798957988470e-01,-1.680726382037588951e-01
6.537995093336167463e-01,9.950527524792472933e-01,9.378169652325619721e-01,8.413700478328016708e-01
4.281757836103627923e-03,8.854387643623057302e-01,6.649079517476652601e-02,-1.285735004939212667e+00
9.530465861598449440e-01,2.818256790996847005e-01,3.820348304112709537e-01,2.082170663927696896e+00
9.163820517572784929e-02,1.122727583289095943e-01,7.267405652293196239e-01,6.564382109633802864e-01
9.443322357482916152e-01,6.107484949543094954e-01,7.158500155268110454e-01,1.943216178961029605e+00
7.619697445971534977e-01,2.628142745529417068e-01,4.522963092021492493e-02,1.573074285901777891e+00
1.872743919168584625e-03,3.506492829540186484e-01,2.414642281992160910e-01,-4.433681383547040666e-01
6.231772504918564604e-02,1.795282924936667523e-01,1.244988982679477996e-01,-1.574921505265953203e-01
9.148783806173703681e-01,1.402672134591689268e-01,5.376484639876791816e-01,2.411590441152039244e+00
5.931059551121645734e-01,5.434894577086337719e-01,9.905643421598797627e-02,7.629254080973252305e-01
3.187983617505512068e-01,5.127033246315326753e-02,3.956699140963160222e-01,9.916860524953902134e-01
1.885989312715919963e-01,5.616325332843797868e-01,6.928083938491005345e-01,8.504782762754378722e-02
5.321198602047064741e-01,4.342366966113957449e-01,3.873334208566924231e-01,1.004147160116207083e+00
8.416917680970037452e-01,2.193680650652700681e-01,7.342183395288688352e-01,2.322205674384042240e+00
7.574823247401190063e-01,4.192000072707344760e-01,2.973005992256393393e-01,1.278141496517560372e+00
4.705414860459752324e-01,9.321392589269850149e-02,4.593003222908997873e-02,9.010569527310416937e-01
1.116031994518917880e-01,1.871450314622261635e-01,5.041768203380430080e-01,4.089398437766378902e-01
8.491366361611221159e-01,2.356423319996869825e-01,9.351620107467780718e-01,2.613628278711959574e+00
9.549079089350034355e-01,9.589046048452052329e-01,8.375627346763238057e-01,1.490713880924309231e+00
3.638250407977206002e-01,7.268391100262305837e-02,5.688187317664948894e-01,1.340981082260594537e+00
5.586814439372337349e-01,8.499757671095955480e-01,9.959910509461051831e-01,6.868529990075030733e-01
5.081573065601475703e-01,3.452040310397842537e-01,1.859017115562670019e-01,6.963275999365651225e-01
4.799824817370734742e-03,5.091136924888791659e-01,5.555186667025957536e-01,-1.281333235259075054e-01
8.249384798173974298e-01,5.045769678928005986e-01,9.164683486660565315e-01,2.152665295138851409e+00
6.280834765714354839e-01,8.403362382210831649e-01,1.483017348077471098e-01,3.520058369695716616e-01
8.553361303023147011e-01,6.751438544438483902e-01,1.702330324383305449e-01,1.077833035322298239e+00
1.897635581460108689e-01,9.265006190442213185e-01,3.221536045037287632e-02,-1.095448951677858496e+00
4.625349432957061024e-01,3.134752899341015642e-01,6.650774399984280549e-01,1.221831329636517971e+00
8.396293875689919695e-01,3.603781215565695639e-01,4.269020873228371871e-01,2.002077152238517677e+00
9.819177845014142036e-01,7.839165096792027887e-01,8.972041309317914104e-01,1.969898389282012108e+00
4.387622206516297307e-01,2.340762039841152164e-01,4.118634653864516881e-01,1.122244503832665163e+00
7.160919178315134914e-01,1.094304048359793224e-01,2.704691056165088314e-01,1.830854807900726744e+00
4.663590046159038494e-02,4.323477383381315597e-01,8.274457359796132394e-01,2.055662650448127626e-01
2.466368829801079965e-02,6.753235268071660080e-01,9.324958745137396088e-01,-2.169122130216620814e-01
2.369278615111822806e-01,6.936348407276481387e-01,9.751019011002003412e-01,2.951344088057022974e-01
9.622780601524631994e-01,2.349291930291432795e-01,1.003310532120686993e-01,2.022305052903849099e+00
1.482825378959159446e-01,7.020356684821421611e-01,7.257588754532755537e-01,-1.809284779820670430e-01
6.742365616281990048e-01,3.360783877422380828e-01,1.697769397581221362e-01,1.159104120313007247e+00
5.807610919522531168e-01,4.836804457578665062e-01,7.288341471223034329e-01,1.281582803903637435e+00
4.413600786856214375e-01,3.386396946864683732e-01,2.934785773590143920e-01,8.007345711666602472e-01
2.114703200497465296e-01,2.657463761866614149e-01,9.483043884410136126e-02,-7.819748289389821805e-02
3.468570109288895420e-01,3.656981236295819837e-02,1.864138471663268071e-01,9.497123548448387353e-01
7.467704446194290968e-01,3.254689886766226614e-01,6.682370169773438340e-01,1.797454125617464316e+00
7.168841755972773511e-01,5.811853427321135301e-01,9.586977413653984259e-01,1.716887256129128403e+00
2.143986662311325730e-02,7.386526505881421123e-01,9.587866439404080232e-01,-2.754858855405917240e-01
8.622717293529392757e-01,1.678926918050133166e-01,3.268203062517320845e-01,2.121766041173852813e+00
1.724518398764653959e-01,6.013083638147040944e-01,7.121879819794922906e-01,1.047767736999011545e-01
3.170737693630581999e-01,5.395065739842954677e-01,6.909205700711950060e-01,5.564584543319248677e-01
4.213398166110483567e-01,8.540155304554593041e-01,7.715499352878171235e-01,2.729464975711987096e-01
6.466554385057066145e-02,6.211252990908290306e-01,2.353255509597496076e-01,-5.290274554338422197e-01
5.575182646672752762e-01,9.568884426329662407e-01,8.790620045522501425e-01,4.857336195885205155e-01
4.045164031151317063e-01,2.915138583443533937e-01,2.344057444082590091e-01,8.738191888951782893e-01
5.325148697565200706e-01,1.142484532580563261e-01,5.492750081282485874e-01,1.608892368249707605e+00
1.333639490792015714e-03,3.238496307458448298e-01,2.199343138305812628e-01,-4.336020264160297399e-01
9.712187899607820363e-01,7.272423195699789789e-01,3.496533804622377062e-01,1.471268226468566587e+00
9.284508653062051309e-02,5.168005946906240045e-01,2.134478813260423102e-01,-5.642841242270038027e-01
5.364295458983577847e-01,8.353623541788924856e-01,6.157925521013853931e-01,5.536269462719443091e-01
6.337884195450022018e-01,5.410302890628114758e-01,9.272656326314091535e-01,1.338981729016466726e+00
9.319026844206033111e-01,5.127232010735521817e-01,3.057594871435044270e-01,1.872271663032506250e+00
4.595870058794438995e-01,1.865579121956156827e-01,6.363443153180893264e-01,1.310942227577697405e+00
5.000923357822332216e-01,1.033004778132798895e-01,1.976477811196153400e-01,1.336168367365256682e+00
4.796319561995268099e-01,8.875889907188583283e-01,5.663907206310974107e-01,2.023528409507924508e-01
6.815350002084707981e-01,3.390285497439097240e-01,5.714113930442342726e-01,1.668840748001301000e+00
4.473798226380674148e-01,6.591299126231606742e-01,5.057556607901037005e-02,-1.555762252083170427e-02
4.933002162389591438e-01,2.959926251439669587e-01,3.261850612779092495e-01,1.058910433036085452e+00
9.609174315580614190e-01,1.826948127113827702e-01,3.112452525785969204e-01,2.385330553461626035e+00
5.098925757308717666e-01,8.630269481496236628e-01,4.166700832063704452e-01,3.679759554161995960e-02
7.438652808881710543e-01,8.563740982148023706e-01,3.100163558218489435e-01,5.865919552016019001e-01
3.927501835387099405e-01,3.565562236883562663e-01,8.328558086179210784e-01,1.071208895231717584e+00
4.434686195360115768e-02,3.084210888286800234e-01,6.794085575951298583e-01,1.225193538982188302e-01
5.654434995653426776e-01,4.362893592936942788e-01,5.399482272213843581e-01,1.283151337151687610e+00
1.975845858283182821e-01,4.307166216080103860e-01,5.017029841763490650e-01,2.139773119806421819e-01
9.011891219546016574e-01,2.608351628039763392e-01,8.678285021649325692e-01,2.512731545304195624e+00
6.442414008259819136e-01,2.034083106760098403e-02,7.246313368993936299e-01,2.179115310059183130e+00
3.555187754905508868e-02,9.973811268138130792e-01,8.726366876911978432e-01,-8.717415111434730912e-01
2.973437475400456664e-01,2.574112301967054206e-01,3.814410821056088974e-01,6.202523042102563444e-01
3.561669653144430292e-01,3.723378183853810475e-01,3.182765461194804191e-01,4.363590730665322104e-01
6.211334068483314041e-01,1.642636637206239536e-01,8.459812924460131667e-01,1.953575340937447891e+00
8.124024840313153195e-01,4.764832078552704298e-01,8.527299652785476081e-01,2.065102416591442669e+00
2.471450700302932901e-01,1.756545570396694789e-02,6.192079250298230253e-01,1.163822843242521499e+00
4.579094069647153820e-01,5.671645462958706529e-01,8.993394090184030354e-01,9.747655021713511614e-01
9.699255735659434441e-01,6.344531397556030239e-01,7.640555898524383771e-01,2.034155908929037970e+00
8.380843348716426888e-02,1.607155848915056140e-01,7.332048049529765743e-01,5.916328382024890198e-01
4.313654563880019444e-01,4.459652704044057003e-01,3.086076816354366148e-01,5.771064842812438922e-01
6.073563834777437886e-01,1.851650454162026005e-01,6.269162793138955969e-01,1.819545516740068924e+00
1.737988571352396816e-01,6.382603470971359716e-02,3.303576886990610140e-01,6.676308022455336166e-01
2.311403420098476769e-01,8.889916385563323420e-01,5.495345386862660053e-02,-1.041153119362103308e+00
1.766136925741228492e-01,5.487196055830494412e-01,4.810671908474736247e-01,-7.148484488407497173e-02
4.585201837470154196e-02,7.252428015144474216e-03,9.880679419611498870e-01,8.409801261419665996e-01
6.588347003588381767e-01,3.654061309015568249e-01,4.704322476632413208e-01,1.512843071606936762e+00
2.665501204542869429e-01,3.448737836932097567e-01,6.490444672682139649e-01,7.409965450836818457e-01
8.828117988673707117e-01,1.841300230811848682e-01,8.403615053853187300e-01,2.589255923013030092e+00
1.215566295182690659e-01,2.149922235883912069e-01,3.717528804964598255e-02,-3.981334259338256687e-02
1.408118620929994513e-01,9.173031454640505622e-01,4.594387466183785795e-01,-1.005034849812071140e+00
7.766586177835355098e-02,9.597268380389613052e-01,8.789923077586501154e-01,-5.489989118283625791e-01
7.546825208681412489e-01,9.334727919475578339e-01,2.201294208357641446e-01,5.688864086368328188e-01
8.363692930100863343e-01,6.899911963543061688e-01,8.697592495676883528e-01,1.815730049507567445e+00
7.969115657426297794e-01,3.464950631768249911e-01,7.743985370172555838e-01,2.248850404305211992e+00
2.624563029848903106e-01,3.285921630280548289e-01,1.079057172229761496e-01,7.223829651753360670e-02
9.350766159804687616e-01,2.910033634002815450e-01,5.206224651714518314e-01,2.400350460988844414e+00
3.913328364661926573e-01,9.599281205835015207e-01,3.350491709384824102e-01,-2.040710155399907133e-01
7.785458214226890217e-01,8.554161546311800368e-01,4.356064974809659152e-01,7.347451513136622481e-01
3.781718144529312431e-01,7.477458209326279803e-01,9.128959803062340894e-01,4.787469016378999576e-01
7.549317330722382646e-01,2.271263655918656088e-01,8.883077474377053528e-01,2.264351285545416648e+00
3.875816674368330883e-01,5.762294117779342972e-01,8.314356192927110367e-01,8.232024123521841652e-01
1.883947674004922135e-01,7.845101356775531221e-01,5.961627979106774999e-01,-5.655279006654079232e-01
8.933416418276082238e-01,1.719704018435429527e-01,4.206822370409284417e-01,2.501214204395052487e+00
8.328430928668374422e-01,1.923170345676017412e-02,1.122013667656428515e-01,2.139141359960220257e+00
9.905652127567347032e-01,2.803941785903505401e-01,9.755431937239533724e-01,2.969341242841513573e+00
1.825315510086739090e-01,3.610944430073356193e-01,7.528694445035706284e-01,5.140271006932687348e-01
6.577784072381784863e-01,5.811223999290555664e-01,5.298991758050075607e-01,1.182659701538526065e+00
8.434404436647402470e-01,2.349485628333927156e-01,4.424709269935184208e-01,1.875270560777634543e+00
1.554522921564572835e-01,5.959415957307043765e-01,2.505444242713201763e-01,-4.374682377869370531e-01
3.338420643433858137e-01,4.712507166235281320e-01,2.677058570312784713e-02,1.423485908656496046e-01
9.193793592083765454e-02,6.859292207082196002e-01,4.289699807175072488e-01,-5.212886180847531303e-01
8.647902219998954143e-01,6.946720036441994539e-01,8.100941647322446038e-03,8.246398870145140725e-01
6.167123307671348309e-01,9.372486605971641627e-02,7.809331797904942585e-01,2.091430905815425234e+00
9.915076882785019974e-01,5.311987942415115072e-01,6.827795001941303621e-01,2.108358588074252360e+00
2.373141608947515468e-01,4.375977437537935666e-01,8.560953322363836770e-01,5.293131117508312888e-01
1.674229477462512161e-01,2.655356056137621046e-01,4.454336752860301729e-01,2.159677202479878821e-01
7.122488918440139649e-01,3.758839547956738247e-01,9.277322797830038770e-01,2.038448820452805510e+00
9.445705126871917212e-02,3.708041975448475025e-01,7.089541234284219007e-01,3.551356478247004733e-01
2.259867656614924503e-01,6.564131342296729565e-01,1.642169582273459438e-01,-1.911258382158171343e-01
5.598028486168638018e-02,1.210157167486488605e-01,9.299847831341346849e-01,6.238054593279412918e-01
5.517508829395513237e-01,7.963457754796490207e-01,3.326545009050512203e-01,4.017156559706686614e-01
5.926586478854466433e-01,4.949521337049915815e-01,9.457379594022939928e-01,1.574709292919286296e+00
7.475746360541103419e-01,7.305426314965790535e-01,4.635326943427953150e-02,6.106815913601424395e-01
5.496696690036910748e-01,4.669914539018148458e-01,9.278422666061945101e-01,1.323588902280784518e+00
2.573419881895322447e-01,2.698334532910943162e-01,4.113462488815003981e-01,4.462754917756276418e-01
2.433697134063760315e-01,1.291839178087494933e-01,8.574148466508008104e-01,1.107749660880765097e+00
5.582765244039158414e-01,8.613627189565667974e-01,8.311347654036959076e-01,6.996581372325474391e-01
2.820423547896711014e-01,5.477374443242739588e-01,8.321770274007045387e-02,-1.514063486034328276e-02
9.152518840307584114e-01,4.042627150651530998e-01,3.936761838890213694e-01,2.065725493767266663e+00
3.027553706179532123e-01,4.606637447107038152e-01,2.517593865454480495e-01,3.880181400072355014e-02
3.748522727968045531e-01,7.999470485848818591e-01,8.342555035851718648e-01,2.491663277643157981e-01
3.041824776285161347e-01,4.690144305527879087e-01,8.738197762800522517e-01,8.795334982145450731e-01
5.267333182969713423e-02,8.891449619957854100e-01,2.191843456523316913e-01,-1.255706477991000769e+00
6.785392442143758363e-01,5.825516963846002483e-01,5.529407481892520959e-01,1.197965483711428636e+00
8.593602247528213667e-01,1.015721436446612724e-01,3.470280253256360359e-01,2.117524247017793293e+00
5.382527463447656091e-01,8.112888539460397785e-01,2.164430834116715108e-01,2.765429307754456723e-01
8.029298413742762541e-01,3.996384824939357427e-01,1.889138564336954040e-01,1.306686833401186965e+00
7.589864404434826239e-01,9.089890147454782188e-02,5.147673740754429295e-01,2.041947547191212298e+00
6.387578386188841328e-02,3.564178551577875664e-01,6.010767990063926591e-01,1.998299310759059089e-01
5.561155414872130942e-01,4.046554179046665256e-01,4.290479939721156821e-01,1.280524005811659372e+00
2.267695533507665395e-01,4.558825884241028970e-01,9.532548557208342377e-01,6.207917447322007787e-01
8.504529177837903964e-01,1.452328690763438068e-01,2.978078732092093173e-02,1.901352844432238065e+00
9.335243127166306110e-01,5.267497498807476308e-01,5.378378231493077255e-01,2.013218203806981244e+00
7.807179957065223386e-01,3.146889738713265494e-01,4.819075688360021648e-01,1.879485327107190962e+00
9.686629131467375808e-01,6.721486869324071467e-01,1.537450319957859302e-01,1.380053225940292672e+00
1.332267479843532998e-01,2.042647583330053918e-01,7.667116744207175261e-01,6.273119256348506090e-01
2.953770038406160481e-01,2.138884667507978676e-02,9.441743635056618622e-01,1.395158601660501763e+00
1.697134163949106656e-01,9.558186148068581467e-03,2.371316023833229814e-01,6.447472438925727634e-01
2.350287871181336863e-01,4.220052508457230456e-01,9.203898315000368369e-01,6.893222075006906202e-01
8.791849177790979075e-01,4.568945549824279251e-01,4.108999049918065083e-01,1.747266847558975211e+00
5.550090864748512542e-01,2.434540119717657491e-01,5.218499196636283699e-02,9.204359090486141648e-01
9.392241361712067027e-01,1.866989848771727356e-01,1.984007292457163896e-01,2.119179637128624893e+00
4.724603288539476198e-01,4.916133448403307016e-01,1.843420970074194365e-02,4.238366166876446073e-01
1.479547387739706954e-01,3.781548185607417345e-01,6.837306935105390560e-01,4.305476443820557275e-01
2.284184568319358455e-01,4.230144462417626539e-01,5.573450647164668315e-01,3.208205260846016538e-01
8.885924946232920396e-01,3.260705023271233127e-01,1.335582658634835163e-01,1.744115864554617978e+00
4.892722258976082150e-01,7.467216016840620973e-01,1.098597570527334311e-01,-3.273718143284518739e-02
4.246834916969604024e-01,1.778514126248342819e-02,3.355918164725113506e-02,1.155359256936131063e+00
4.829533632166655988e-01,2.981972981509294351e-01,8.451072990054121492e-01,1.464144147255545647e+00
6.021543061264542640e-01,4.539329617429903596e-01,4.079353710542963363e-01,1.137631662234645180e+00
4.972454801895632714e-01,4.043883121266134140e-02,8.927933564206599337e-01,2.013728721200324312e+00
9.983031557339583362e-01,1.814871248586986674e-01,1.203829647746197384e-01,2.264804283318872180e+00
1.435774634485952328e-01,6.610270582343671375e-01,6.614408384507747263e-01,-2.860415957555810795e-01
8.479241622784109422e-01,7.518263884262532670e-01,4.496896733693397374e-01,1.146812935835210823e+00
6.128553615653188347e-01,6.882846703680078893e-01,5.127364702852251765e-01,9.363058408091315954e-01
4.756509844516366714e-01,6.450974456426532555e-01,5.574745489756537387e-01,5.216204661296124367e-01
6.439423053359103477e-01,6.128547739633638525e-01,7.191965605136546591e-01,1.174243320089511711e+00
6.428035087828760652e-01,5.197424864372672815e-01,6.817968112843865169e-01,1.223624621632662723e+00
4.494819651854280451e-01,2.416712259726010448e-01,1.418220133915459868e-03,5.925335750380316124e-01
5.599641471458431941e-01,5.906552266086410041e-01,9.720489647757143414e-01,1.193724051225188987e+00
3.614783340942755441e-01,3.941332428283117473e-01,2.017995813421902263e-01,5.841296640599760170e-01
7.053429523732190898e-02,7.728044928617405773e-01,2.496810643393250206e-01,-8.469152027470188138e-01
6.089048610300379361e-01,6.877730355454815259e-01,4.712366872916476934e-01,7.244821235678968741e-01
8.763521130271916260e-01,4.437948409797287663e-01,2.849086230417651189e-01,1.801134493095228217e+00
8.960155229616223460e-01,8.615642842499564580e-01,1.640399470764130063e-01,9.077855892182569164e-01
2.596101835392095047e-02,8.998555634962068783e-02,2.865473985538170565e-01,3.052537634880664319e-01
9.722598017417106719e-01,5.585161531608250352e-01,3.732617320292688223e-01,2.038280637846837440e+00
8.887160946127463657e-01,4.531363314784996321e-01,3.152386284010211259e-01,1.837989412505954823e+00
9.412195287456573967e-01,8.495176661926779893e-01,8.436683754194409524e-01,1.677625422736345406e+00
5.122847430502130983e-01,7.894383988154549670e-01,1.793533592645518704e-01,1.700155903289919113e-01
5.732229575562436397e-01,9.838459228475456841e-01,2.909584305179616637e-01,2.388903444416825075e-02
7.943523292476751818e-01,4.904784072080672352e-01,3.980568322208732912e-02,1.004292809367848038e+00
7.630193978156674106e-01,1.685691443921127908e-01,6.314735671327501576e-01,2.123844618070847456e+00
8.566419404697289686e-02,9.468673974959648243e-01,2.917238871803609079e-01,-1.228121751728704858e+00
2.264646916773949137e-01,1.291364040663343093e-01,9.460021933390477811e-01,1.130352712102774770e+00
7.119037424413051651e-01,7.416608887180886622e-01,4.994045613802445827e-01,1.147767093788676807e+00
4.747277852704834267e-01,1.100212429914766421e-01,5.598410955839917547e-01,1.615855310401756784e+00
2.469164951087904347e-01,9.771453328004058303e-01,7.965809400151473429e-01,-2.828445018309164172e-01
4.129920601928875890e-01,1.513412586915330316e-01,7.853316911387839827e-01,1.563232827776654066e+00
1.220537670813159892e-01,1.893337534970704894e-01,2.115205177442274209e-01,-1.557584586251076209e-02
5.568906382730943738e-01,7.870566539903662839e-01,3.143148787246922149e-01,4.099320460602892680e-01
8.466981427528941229e-02,4.645384635244191873e-01,7.481102411599355184e-01,1.892207963608695809e-01
2.216638430873882903e-01,2.199245480393742236e-01,9.472270273467108259e-01,8.088174818948460354e-01
9.541537271191778968e-01,9.904657320615763982e-01,8.076596015747801172e-01,1.505009890088506941e+00
1.881841691679455586e-01,2.119815207992613582e-01,3.402252415223919746e-01,2.738871906645639065e-01
3.181325313334908422e-01,9.565277490780090819e-01,7.890739828816936141e-01,-3.175997961499673616e-01
7.240087921615538935e-01,1.859632240581318152e-01,9.095255593623295942e-01,2.445089324617115256e+00
8.278703795061738147e-01,1.636418413279236983e-01,8.711703319609724883e-01,2.474833212511605041e+00
2.722475363704712770e-01,8.086974583210604361e-02,6.568223065142100303e-01,1.062685674935949232e+00
6.538046593843306331e-01,9.493200956561809178e-02,3.188518089365823815e-01,1.859054314517934570e+00
9.928144622555385990e-01,6.784266670087368833e-01,7.300751666033291620e-01,1.955254644441749790e+00
2.129172856043056727e-01,7.878207100391432238e-02,2.769016897409376510e-01,6.295586766980455495e-01
2.488983851931919622e-01,2.345441007480530970e-01,1.927543218870395592e-01,3.767911907658322845e-01
5.747556906554043277e-01,3.281034758418217567e-01,8.203450150475304348e-01,1.652183708347669810e+00
1.839474178473839983e-01,4.646270708685444895e-01,1.365783642607998338e-02,-3.403388647136612599e-01
4.816823224551920468e-01,5.583822087647438703e-02,9.777235118726436136e-01,2.000644598769262927e+00
7.905921286504128398e-01,4.901114766364553788e-01,8.658735817935026002e-02,1.170863621164202728e+00
5.924454407904142794e-01,7.587637507018775151e-01,1.907172530047452907e-01,3.980427124750509638e-01
5.682083407874908287e-01,8.142108983828679758e-01,7.682477776463163543e-01,7.591696277899928624e-01
8.029920178671529074e-01,8.793234248697198163e-01,9.376821021594702321e-01,1.546332698101299918e+00
4.055211552035359324e-01,5.687691025228772679e-01,7.906595260456108498e-01,7.203638921936279527e-01
6.971398139457831711e-01,9.955202282643788037e-01,1.367765110464413958e-02,4.435848102869566212e-02
3.551332153157906735e-01,2.810279262702024550e-01,2.623158501655346031e-01,6.700522613728178145e-01
2.225297824988857753e-01,7.091238408152290562e-01,8.475947327532185049e-02,-4.764589827594132854e-01
7.416088339433383192e-01,6.934258420162734415e-01,2.508041325008963929e-01,7.917633573637676836e-01
2.528337831651612522e-01,6.288605853445021765e-01,7.621711054836778354e-01,2.593331099400663642e-01
8.764856130873655005e-01,8.521395638544757567e-01,9.648829941638531471e-01,1.360188865307766060e+00
5.813848953365111649e-01,9.086555613403596299e-01,8.085132732604107808e-01,6.092565383247967592e-01
8.946676243140135876e-01,1.162660128536663340e-02,9.659029918658109670e-01,3.193489234289076606e+00
4.735301628464783086e-01,7.981829895748429049e-01,1.272041193377808632e-01,-1.312162113917662576e-01
3.959410958139740755e-01,2.714606630209909222e-01,2.916587705009370257e-01,8.085462673786252275e-01
1.232556199508817452e-01,8.057638325430069859e-01,9.242314581078159286e-03,-1.106231939761297411e+00
3.125054569852024899e-01,1.744105432164150260e-01,5.890389406083404999e-01,9.289605457692389212e-01
2.542524026145438487e-01,2.589984545280996642e-01,4.883381439953187186e-01,7.319865632611871620e-01
6.526890393409257030e-01,1.213047045651636235e-01,1.755114524654961539e-01,1.478939038825917374e+00
2.471747445945176036e-01,9.737482141179605311e-01,3.971524999429203451e-01,-6.507013231793010721e-01
5.989900906310264839e-01,2.415428127159778837e-01,4.904595251574879189e-01,1.559101179678758831e+00
7.411917438595805319e-02,3.474214592232693910e-02,4.687335268214601891e-01,4.629165103323911179e-01
3.986592875184120643e-01,1.368803196918276788e-01,6.876014289207337260e-01,1.398361487044346374e+00
9.929034908992644404e-01,3.956468211967124615e-01,6.245586359173944668e-01,2.278267119792606987e+00
9.629759423644856930e-01,8.315349724468752424e-01,4.635522233026857508e-01,1.463206591214859298e+00
7.374894844599193533e-01,1.281350402505240238e-01,5.121038554637992180e-01,1.955293041177037283e+00
2.790602771799365334e-01,1.611636878961610897e-01,4.262809062545348526e-01,7.733646888362647465e-01
1.310145544336144274e-01,6.989851081744855588e-01,4.562400440533355139e-01,-4.753994241303772794e-01
5.311446325646638211e-01,1.463759386681570129e-01,1.397716610934944814e-01,1.316112514481004636e+00
5.834154352601240712e-01,9.850097478294462805e-01,9.625058323772561764e-02,-1.153481510746062616e-01
2.857314285657812647e-01,8.694591165378875441e-01,7.227201225523693928e-02,-6.032057666590364686e-01
8.758857213669513087e-01,5.242859833747511855e-01,4.082667739264258522e-01,1.721337333063072350e+00
3.096805643514558559e-01,2.971171581278418961e-01,3.058025824494787770e-01,5.991548663554152609e-01
8.848030809601957758e-01,7.237952301747855310e-01,6.697230078311505741e-01,1.551113199128382858e+00
7.987491489520007759e-01,2.571146630041449832e-01,6.180428120817557103e-01,2.218107064499024172e+00
4.600662389579509570e-01,7.824416352001933861e-01,3.092561104732854949e-01,6.272827605030537046e-02
6.431786168698957473e-01,8.822124118173134688e-01,4.021504761949287188e-01,2.971383226677316025e-01
6.662208736746144666e-02,5.160508223417927809e-01,3.459724878070259413e-01,-4.208346573827599912e-01
6.722253805471749555e-01,9.510329247486061233e-01,4.856083179968470054e-01,5.462026059568760861e-01
4.661902301555338468e-01,6.545848001914602587e-01,1.034975035935676857e-01,-1.483340357371829010e-02
2.535061889250146416e-01,9.189793255003985140e-01,6.699426133637662595e-01,-4.140612648827897146e-01
1.344404398341625395e-02,2.046254725590198609e-01,6.828372660288990481e-01,1.772415020164804234e-01
7.643992025625742093e-01,8.398595726740418765e-01,2.921768033820448807e-01,8.248675663753012310e-01
9.310285962775626256e-01,5.529468935778923955e-01,6.965390223878928921e-01,2.181733155461842877e+00
5.967388627799079526e-01,1.227400546746204579e-01,9.631146593848798343e-01,2.129022342027985459e+00
1.228755798941526534e-01,2.548819564111836078e-01,8.136278802229801599e-01,6.593077523438776177e-01
6.185969615011014389e-01,8.381491653763569749e-01,5.157361883740448905e-01,6.363533287395595206e-01
3.769932353666348712e-01,9.218454995477849412e-01,3.625231751479485176e-02,-4.366474804073356974e-01
8.561302203530458677e-01,2.308177851877816211e-01,8.487363277539677897e-01,2.446542720646696090e+00
1.391966134168856062e-01,5.802189636905404901e-01,8.881079190114720134e-01,1.389285259027875641e-01
4.735396468988904983e-01,7.465666738033929217e-01,8.046716178555584076e-01,6.048133629090549634e-01
7.364942087167791751e-01,9.253297368745982965e-01,4.468342305199286546e-01,6.778625005770928524e-01
1.731254391651557700e-01,4.781106370247978354e-02,2.464598696375051023e-01,8.237803525041091923e-01
1.431975038802421052e-01,5.579487414344804774e-01,1.849453372117320082e-01,-4.209871857277213691e-01
3.893370728937117775e-02,3.598982886866786135e-02,8.315694983648616034e-01,6.990930424143619870e-01
5.914499314430248234e-01,3.580853018933781717e-01,8.942280427402469201e-01,1.559235331165729654e+00
7.019661140771360497e-02,9.803220727278258995e-01,6.162917902544610138e-01,-8.111288831577003755e-01
1.834642539688484675e-01,6.790690989769685437e-01,7.633812597835626379e-01,-9.463914993132692410e-02
4.293427833707744723e-01,8.616326062455473833e-01,1.507324072964703054e-01,-1.894006097037615466e-01
2.788375835776083500e-01,9.349236158398976926e-02,2.108778406073521516e-01,6.599778678719924185e-01
2.387288119111450335e-01,9.176331909217101401e-01,7.810968875115620325e-02,-1.019524948571321143e+00
4.274151201877094408e-01,5.323986872269129700e-01,8.986930538021608017e-01,1.032803740635648504e+00
9.976962186612134964e-01,7.533881149198358163e-01,9.707909905690295105e-01,2.024118156125086276e+00
7.871011325358737709e-01,9.632026409714166126e-01,7.072707259444551697e-01,1.009394558962175337e+00
7.976342545107106830e-02,4.019201869926765092e-01,6.465972838024703906e-01,1.480100952469553532e-01
3.507185094542509818e-01,2.733839181137786012e-01,5.773992671330909765e-01,9.863294777632325427e-01
9.335018767024348962e-01,3.498187351615356100e-02,7.692312035414377025e-01,2.939778721571601583e+00
7.227272780446271083e-01,9.639534253882870996e-01,9.307112223325435529e-01,1.074355827701239718e+00
7.622325620441928740e-01,5.204087646825986679e-01,2.042675532335198607e-01,1.112472670215423953e+00
